 SYSTEM :            1
        z       Tref      rho    expan        Cp      Tcond
 LAYER:            1
  2.786213E+06  1.667747E+03  7.230595E+03  4.591333E-05  1.200000E+03  6.789806E+00
  2.765255E+06  1.680793E+03  7.275612E+03  4.485045E-05  1.200000E+03  6.874614E+00
  2.743030E+06  1.694415E+03  7.322836E+03  4.377457E-05  1.200000E+03  6.964146E+00
  2.719440E+06  1.708644E+03  7.372401E+03  4.268638E-05  1.200000E+03  7.058739E+00
  2.694395E+06  1.723502E+03  7.424420E+03  4.158724E-05  1.200000E+03  7.158704E+00
  2.667796E+06  1.739012E+03  7.479018E+03  4.047851E-05  1.200000E+03  7.264378E+00
  2.639551E+06  1.755190E+03  7.536290E+03  3.936223E-05  1.200000E+03  7.376061E+00
  2.609576E+06  1.772044E+03  7.596315E+03  3.824086E-05  1.200000E+03  7.494027E+00
  2.577787E+06  1.789580E+03  7.659160E+03  3.711708E-05  1.200000E+03  7.618537E+00
  2.544121E+06  1.807788E+03  7.724846E+03  3.599427E-05  1.200000E+03  7.749772E+00
  2.508531E+06  1.826649E+03  7.793358E+03  3.487613E-05  1.200000E+03  7.887849E+00
  2.470998E+06  1.846127E+03  7.864630E+03  3.376690E-05  1.200000E+03  8.032779E+00
  2.431514E+06  1.866183E+03  7.938571E+03  3.267059E-05  1.200000E+03  8.184534E+00
  2.390106E+06  1.886759E+03  8.015032E+03  3.159156E-05  1.200000E+03  8.342953E+00
  2.346835E+06  1.907786E+03  8.093807E+03  3.053421E-05  1.200000E+03  8.507755E+00
  2.301773E+06  1.929192E+03  8.174682E+03  2.950231E-05  1.200000E+03  8.678627E+00
  2.255029E+06  1.950893E+03  8.257386E+03  2.849957E-05  1.200000E+03  8.855119E+00
  2.206720E+06  1.972807E+03  8.341651E+03  2.752886E-05  1.200000E+03  9.036772E+00
  2.156983E+06  1.994852E+03  8.427189E+03  2.659264E-05  1.200000E+03  9.223053E+00
  2.105950E+06  2.016950E+03  8.513735E+03  2.569245E-05  1.200000E+03  9.413465E+00
  2.053777E+06  2.039026E+03  8.601003E+03  2.482954E-05  1.200000E+03  9.607435E+00
  2.000589E+06  2.061018E+03  8.688767E+03  2.400412E-05  1.200000E+03  9.804504E+00
  1.946525E+06  2.082867E+03  8.776797E+03  2.321619E-05  1.200000E+03  1.000418E+01
  1.891706E+06  2.104526E+03  8.864900E+03  2.246515E-05  1.200000E+03  1.020603E+01
  1.836242E+06  2.125956E+03  8.952910E+03  2.175006E-05  1.200000E+03  1.040969E+01
  1.780227E+06  2.147128E+03  9.040696E+03  2.106964E-05  1.200000E+03  1.061483E+01
  1.723754E+06  2.168014E+03  9.128132E+03  2.042259E-05  1.200000E+03  1.082114E+01
  1.666890E+06  2.188601E+03  9.215141E+03  1.980727E-05  1.200000E+03  1.102842E+01
  1.609706E+06  2.208875E+03  9.301638E+03  1.922218E-05  1.200000E+03  1.123642E+01
  1.552252E+06  2.228828E+03  9.387578E+03  1.866565E-05  1.200000E+03  1.144501E+01
  1.494577E+06  2.248457E+03  9.472913E+03  1.813610E-05  1.200000E+03  1.165404E+01
  1.436715E+06  2.267762E+03  9.557625E+03  1.763194E-05  1.200000E+03  1.186340E+01
  1.378710E+06  2.286741E+03  9.641677E+03  1.715175E-05  1.200000E+03  1.207298E+01
  1.320578E+06  2.305401E+03  9.725074E+03  1.669402E-05  1.200000E+03  1.228273E+01
  1.262346E+06  2.323744E+03  9.807802E+03  1.625742E-05  1.200000E+03  1.249260E+01
  1.204027E+06  2.341779E+03  9.889874E+03  1.584061E-05  1.200000E+03  1.270255E+01
  1.145652E+06  2.359506E+03  9.971268E+03  1.544252E-05  1.200000E+03  1.291249E+01
  1.087234E+06  2.376934E+03  1.005199E+04  1.506199E-05  1.200000E+03  1.312241E+01
  1.028771E+06  2.394072E+03  1.013208E+04  1.469790E-05  1.200000E+03  1.333233E+01
  9.702971E+05  2.410921E+03  1.021149E+04  1.434942E-05  1.200000E+03  1.354215E+01
  9.118233E+05  2.427488E+03  1.029025E+04  1.401564E-05  1.200000E+03  1.375185E+01
  8.533605E+05  2.443779E+03  1.036836E+04  1.369571E-05  1.200000E+03  1.396140E+01
  7.949473E+05  2.459792E+03  1.044578E+04  1.338901E-05  1.200000E+03  1.417069E+01
  7.366113E+05  2.475530E+03  1.052251E+04  1.309487E-05  1.200000E+03  1.437963E+01
  6.784131E+05  2.490984E+03  1.059848E+04  1.281284E-05  1.200000E+03  1.458801E+01
  6.204134E+05  2.506150E+03  1.067363E+04  1.254249E-05  1.200000E+03  1.479564E+01
  5.627168E+05  2.521008E+03  1.074786E+04  1.228356E-05  1.200000E+03  1.500215E+01
  5.054777E+05  2.535531E+03  1.082099E+04  1.203604E-05  1.200000E+03  1.520700E+01
  4.488946E+05  2.549680E+03  1.089280E+04  1.180003E-05  1.200000E+03  1.540949E+01
  3.932541E+05  2.563397E+03  1.096295E+04  1.157594E-05  1.200000E+03  1.560859E+01
  3.389089E+05  2.576611E+03  1.103103E+04  1.136433E-05  1.200000E+03  1.580307E+01
  2.863001E+05  2.589235E+03  1.109654E+04  1.116601E-05  1.200000E+03  1.599132E+01
  2.359183E+05  2.601172E+03  1.115892E+04  1.098183E-05  1.200000E+03  1.617162E+01
  1.882594E+05  2.612329E+03  1.121761E+04  1.081257E-05  1.200000E+03  1.634217E+01
  1.437371E+05  2.622635E+03  1.127216E+04  1.065863E-05  1.200000E+03  1.650150E+01
  1.026268E+05  2.632053E+03  1.132230E+04  1.051996E-05  1.200000E+03  1.664862E+01
  6.503338E+04  2.640585E+03  1.136795E+04  1.039595E-05  1.200000E+03  1.678316E+01
  3.089058E+04  2.648266E+03  1.140926E+04  1.028559E-05  1.200000E+03  1.690535E+01
  0.000000E+00  2.655163E+03  1.144651E+04  1.018754E-05  1.200000E+03  1.701591E+01
 COMBINED ADIABAT: z    T     rho     expan      Cp     tcond     P
  2.890000E+06  1.599991E+03  3.182380E+03  3.046845E-05  1.200000E+03  2.893073E+00  0.000000E+00
  2.874942E+06  1.605883E+03  3.197036E+03  3.032763E-05  1.200000E+03  2.914824E+00  4.711821E+08
  2.859079E+06  1.611929E+03  3.237914E+03  3.108898E-05  1.200000E+03  2.961742E+00  9.718678E+08
  2.842347E+06  1.618756E+03  3.295744E+03  3.230791E-05  1.200000E+03  3.026165E+00  1.508101E+09
  2.824677E+06  1.626568E+03  3.344516E+03  3.305112E-05  1.200000E+03  3.083757E+00  2.083604E+09
  2.805991E+06  1.634836E+03  3.363455E+03  3.271382E-05  1.200000E+03  3.113784E+00  2.698438E+09
  2.786213E+06  1.643453E+03  3.377588E+03  3.218311E-05  1.200000E+03  3.139866E+00  3.352391E+09
  2.765255E+06  1.652480E+03  3.392262E+03  3.163387E-05  1.200000E+03  3.167224E+00  4.048309E+09
  2.743030E+06  1.661944E+03  3.407697E+03  3.107122E-05  1.200000E+03  3.196131E+00  4.789609E+09
  2.719440E+06  1.671877E+03  3.423961E+03  3.049388E-05  1.200000E+03  3.226742E+00  5.580080E+09
  2.694395E+06  1.682326E+03  3.441213E+03  2.989510E-05  1.200000E+03  3.259404E+00  6.423432E+09
  2.667796E+06  1.693413E+03  3.460049E+03  2.924532E-05  1.200000E+03  3.295391E+00  7.323837E+09
  2.639551E+06  1.705359E+03  3.482179E+03  2.846520E-05  1.200000E+03  3.338333E+00  8.285615E+09
  2.609576E+06  1.718166E+03  3.509393E+03  2.749747E-05  1.200000E+03  3.392053E+00  9.313587E+09
  2.577787E+06  1.731287E+03  3.539889E+03  2.646837E-05  1.200000E+03  3.452847E+00  1.041275E+10
  2.544121E+06  1.744605E+03  3.573709E+03  2.539243E-05  1.200000E+03  3.520942E+00  1.158743E+10
  2.508531E+06  1.757749E+03  3.605656E+03  2.448822E-05  1.200000E+03  3.585408E+00  1.284072E+10
  2.470998E+06  1.804217E+03  3.749498E+03  2.399136E-05  1.200000E+03  3.887861E+00  1.419479E+10
  2.431514E+06  1.818133E+03  3.788549E+03  2.311531E-05  1.200000E+03  3.969282E+00  1.565468E+10
  2.390106E+06  1.832308E+03  3.828702E+03  2.226439E-05  1.200000E+03  4.053870E+00  1.720179E+10
  2.346835E+06  1.846691E+03  3.869996E+03  2.143665E-05  1.200000E+03  4.141765E+00  1.883580E+10
  2.301773E+06  1.861166E+03  3.912873E+03  2.063428E-05  1.200000E+03  4.232956E+00  2.055606E+10
  2.255029E+06  1.874428E+03  3.967265E+03  1.986668E-05  1.200000E+03  4.329008E+00  2.236280E+10
  2.206720E+06  1.830345E+03  4.306926E+03  1.948249E-05  1.200000E+03  4.476045E+00  2.432343E+10
  2.156983E+06  1.848677E+03  4.387810E+03  1.904442E-05  1.200000E+03  4.539662E+00  2.644459E+10
  2.105950E+06  1.866892E+03  4.460303E+03  1.866952E-05  1.200000E+03  4.595264E+00  2.865939E+10
  2.053777E+06  1.882602E+03  4.500549E+03  1.824847E-05  1.200000E+03  4.656079E+00  3.095257E+10
  2.000589E+06  1.897574E+03  4.532266E+03  1.781370E-05  1.200000E+03  4.720739E+00  3.330909E+10
  1.946525E+06  1.912504E+03  4.563717E+03  1.739000E-05  1.200000E+03  4.786467E+00  3.572120E+10
  1.891706E+06  1.927400E+03  4.595279E+03  1.697952E-05  1.200000E+03  4.852902E+00  3.818395E+10
  1.836242E+06  1.942232E+03  4.626894E+03  1.658257E-05  1.200000E+03  4.919909E+00  4.069285E+10
  1.780227E+06  1.956975E+03  4.658511E+03  1.619919E-05  1.200000E+03  4.987379E+00  4.324407E+10
  1.723754E+06  1.971607E+03  4.690079E+03  1.582932E-05  1.200000E+03  5.055202E+00  4.583362E+10
  1.666890E+06  1.986113E+03  4.721564E+03  1.547272E-05  1.200000E+03  5.123306E+00  4.845871E+10
  1.609706E+06  2.000479E+03  4.752933E+03  1.512912E-05  1.200000E+03  5.191611E+00  5.111619E+10
  1.552252E+06  2.014695E+03  4.784164E+03  1.479811E-05  1.200000E+03  5.260064E+00  5.380386E+10
  1.494577E+06  2.028754E+03  4.815235E+03  1.447929E-05  1.200000E+03  5.328612E+00  5.651947E+10
  1.436715E+06  2.042652E+03  4.846136E+03  1.417217E-05  1.200000E+03  5.397224E+00  5.926149E+10
  1.378710E+06  2.056384E+03  4.876848E+03  1.387635E-05  1.200000E+03  5.465852E+00  6.202783E+10
  1.320578E+06  2.069950E+03  4.907370E+03  1.359128E-05  1.200000E+03  5.534485E+00  6.481768E+10
  1.262346E+06  2.083349E+03  4.937694E+03  1.331653E-05  1.200000E+03  5.603097E+00  6.762967E+10
  1.204027E+06  2.096583E+03  4.967821E+03  1.305160E-05  1.200000E+03  5.671681E+00  7.046321E+10
  1.145652E+06  2.109650E+03  4.997739E+03  1.279610E-05  1.200000E+03  5.740204E+00  7.331663E+10
  1.087234E+06  2.122551E+03  5.027450E+03  1.254959E-05  1.200000E+03  5.808659E+00  7.618928E+10
  1.028771E+06  2.135291E+03  5.056960E+03  1.231160E-05  1.200000E+03  5.877053E+00  7.908109E+10
  9.702971E+05  2.147868E+03  5.086258E+03  1.208184E-05  1.200000E+03  5.945351E+00  8.199030E+10
  9.118233E+05  2.160284E+03  5.115345E+03  1.185991E-05  1.200000E+03  6.013547E+00  8.491627E+10
  8.533605E+05  2.172541E+03  5.144220E+03  1.164547E-05  1.200000E+03  6.081633E+00  8.785830E+10
  7.949473E+05  2.184634E+03  5.172872E+03  1.143828E-05  1.200000E+03  6.149569E+00  9.081432E+10
  7.366113E+05  2.196563E+03  5.201291E+03  1.123807E-05  1.200000E+03  6.217328E+00  9.378276E+10
  6.784131E+05  2.208321E+03  5.229455E+03  1.104470E-05  1.200000E+03  6.284844E+00  9.676035E+10
  6.204134E+05  2.219898E+03  5.257341E+03  1.085801E-05  1.200000E+03  6.352052E+00  9.974372E+10
  5.627168E+05  2.231281E+03  5.284904E+03  1.067800E-05  1.200000E+03  6.418834E+00  1.027272E+11
  5.054777E+05  2.242443E+03  5.312079E+03  1.050478E-05  1.200000E+03  6.485017E+00  1.057024E+11
  4.488946E+05  2.253353E+03  5.338780E+03  1.033857E-05  1.200000E+03  6.550377E+00  1.086584E+11
  3.932541E+05  2.263964E+03  5.364881E+03  1.017979E-05  1.200000E+03  6.614587E+00  1.115796E+11
  3.389089E+05  2.274216E+03  5.390230E+03  1.002898E-05  1.200000E+03  6.677245E+00  1.144465E+11
  2.863001E+05  2.284044E+03  5.414644E+03  9.886875E-06  1.200000E+03  6.737861E+00  1.172347E+11
  2.359183E+05  2.306010E+03  5.457610E+03  9.762560E-06  1.200000E+03  6.825039E+00  1.199215E+11
  1.882594E+05  2.340988E+03  5.520562E+03  9.656409E-06  1.200000E+03  6.941172E+00  1.224878E+11
  1.437371E+05  2.349551E+03  5.541744E+03  9.544004E-06  1.200000E+03  6.994021E+00  1.249036E+11
  1.026268E+05  2.357098E+03  5.560755E+03  9.442156E-06  1.200000E+03  7.042092E+00  1.271424E+11
  6.503338E+04  2.363948E+03  5.578073E+03  9.350761E-06  1.200000E+03  7.086024E+00  1.291963E+11
  3.089058E+04  2.370127E+03  5.593746E+03  9.269157E-06  1.200000E+03  7.125901E+00  1.310673E+11
  0.000000E+00  2.375684E+03  5.607882E+03  9.196450E-06  1.200000E+03  7.161963E+00  1.327645E+11
